Product_ID,Material_Name,Supplier,CAS_Number,New CAS,Price_US/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Source_URL
7CC00271,Lemon Essential Oil from PerfumersWorld,PerfumersWorld,84929-31-7,,0.27,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC00271
6CC18122,LEMON F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.16,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CC18122
7CC24029,Lemon FCF oil Sicilian from PerfumersWorld,PerfumersWorld,8008-56-8,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC24029
6CC09059,Lemon Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.24,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CC09059
7CC24027,Lemon Terpeneless oil Sicilian from PerfumersWorld,PerfumersWorld,68648-39-5,,0.44,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC24027
7CC24031,Lemon Verdello oil Sicilian from PerfumersWorld,PerfumersWorld,8008-56-8,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC24031
7CC00272,Lemongrass Essential Oil from PerfumersWorld,PerfumersWorld,84238-19-7,,0.21,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC00272
3CC06770,Lemonile from PerfumersWorld,PerfumersWorld,61792-11-8,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3CC06770
7SY07764,Lesser Galangal Essential Oil from PerfumersWorld,PerfumersWorld,8023-91-4,,0.85,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7SY07764
4GI24147,Liffarome from PerfumersWorld,PerfumersWorld,67633-96-9,,0.95,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4GI24147
6FG18210,LIGHT AND AIRY F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG18210
6FG11947,Light and Airy Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.08,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG11947
6LJ18322,LIGHT BLENDER F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LJ18322
6LJ09076,Light Blender Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LJ09076
6LL18018,LIGHT CRISP FLORAL F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LL18018
6LL00278,Light Crisp Floral Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6LL00278
6GK18228,LILAC F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GK18228
6GK09255,Lilac Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GK09255
3MA00273,Lilial from PerfumersWorld,PerfumersWorld,80-54-6,,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3MA00273
6MA20144,Lilial Substitute IFRA from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.21,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MA20144
6NN18625,LILY F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NN18625
6NN09110,Lily Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NN09110
6MA22621,Lilylal ND from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MA22621
6MG18474,Lilyreal IFRA from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.23,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MG18474
6MG22777,Lilyreal ND from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.23,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MG22777
7CK00274,Lime Distilled Essential Oil from PerfumersWorld,PerfumersWorld,8008-26-2,,0.33,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CK00274
4CK00275,Lime Oxide from PerfumersWorld,PerfumersWorld,7392-19-0,,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4CK00275
5CK21690,Lime Oxide 10% in TEC from PerfumersWorld,PerfumersWorld,"7392-19-0|0.1
77-93-0|0.9",,0.08,,TRUE,Lime Oxide from PerfumersWorld,Triethyl Citrate (TEC) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5CK21690
6CK18135,LIME ZEST F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CK18135
6CK12391,Lime Zest Tops Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CK12391
4LL00277,Linalool Oxide from PerfumersWorld,PerfumersWorld,5989-33-3,,0.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4LL00277
3LL00278,Linalool Synthetic from PerfumersWorld,PerfumersWorld,78-70-6,,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LL00278
3LF00279,Linalyl Acetate from PerfumersWorld,PerfumersWorld,115-95-7,,0.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LF00279
3LC12899,Linalyl Propionate from PerfumersWorld,PerfumersWorld,144-39-8,,0.32,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LC12899
7CC00280,Litsea Cubeba Essential Oil from PerfumersWorld,PerfumersWorld,68855-99-2,,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CC00280
8NN07699,Lotus Absolute from PerfumersWorld,PerfumersWorld,84696-27-5,,19.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8NN07699
5NN13571,Lotus Absolute 1% in DPG from PerfumersWorld,PerfumersWorld,"84696-27-5|0.01
25265-71-8|0.99",,0.51,,TRUE,Lotus Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.01,https://www.perfumersworld.com/view.php?pro_id=5NN13571
5NN12069,Lotus Absolute 10% in DPG from PerfumersWorld,PerfumersWorld,"84696-27-5|0.1
25265-71-8|0.9",,1.95,,TRUE,Lotus Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5NN12069
8SW08238,Lovage Roots Oil from PerfumersWorld,PerfumersWorld,8016-31-7,,8.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8SW08238
3MG00282,Lyral from PerfumersWorld,PerfumersWorld,31906-04-4,,0.23,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3MG00282
6MM18498,M-MUGUET F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MM18498
6MM08681,M-Muguet Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6MM08681
4GL22835,Maceal from PerfumersWorld,PerfumersWorld,67845-30-1,,0.99,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4GL22835
5GL23703,Maceal 10% in DPG from PerfumersWorld,PerfumersWorld,"67845-30-1|0.1
25265-71-8|0.9",,0.15,,TRUE,Maceal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5GL23703
6XD18354,MACROCYCLIC F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6XD18354
6XD09426,Macrocyclic Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6XD09426
2XX14556,Macrolide from PerfumersWorld,PerfumersWorld,106-02-5,,1.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2XX14556
3MN13569,Magnolan from PerfumersWorld,PerfumersWorld,27606-09-3,,0.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3MN13569
MAL06022,Male Concentrate from PerfumersWorld,PerfumersWorld,Not Found,,5.02,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=MAL06022
MAL06023,Male Factor from PerfumersWorld,PerfumersWorld,Not Found,,0.52,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=MAL06023
6CL18121,MALE FLORAL F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL18121
6CL10386,Male Floral Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CL10386
6WC18598,MALE WOODSY F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6WC18598
6WC12407,Male Woodsy Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.27,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6WC12407
1VE00283,Maltol from PerfumersWorld,PerfumersWorld,118-71-8,,0.32,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1VE00283
5VE08421,Maltol 1% in DPG from PerfumersWorld,PerfumersWorld,"118-71-8|0.01
25265-71-8|0.99",,0.06,,TRUE,Maltol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.01,https://www.perfumersworld.com/view.php?pro_id=5VE08421
5VE10963,Maltol 5% in DPG from PerfumersWorld,PerfumersWorld,"118-71-8|0.05
25265-71-8|0.95",,0.10,,TRUE,Maltol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.05,https://www.perfumersworld.com/view.php?pro_id=5VE10963
7CA00285,Mandarin Essential Oil from PerfumersWorld,PerfumersWorld,8008-31-9,,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CA00285
6CA18124,MANDARIN F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.16,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CA18124
6CA09060,Mandarin Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CA09060
6FV18841,MANGO F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FV18841
6FV10907,Mango Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.17,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FV10907
7HP07679,Manuka Essential Oil from PerfumersWorld,PerfumersWorld,223749-44-8,,3.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7HP07679
4FG15438,Manzanate from PerfumersWorld,PerfumersWorld,39255-32-8,,0.28,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4FG15438
1VE00286,Maple Lactone from PerfumersWorld,PerfumersWorld,80-71-7,,0.71,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1VE00286
5VE09632,Maple Lactone 10% in DPG from PerfumersWorld,PerfumersWorld,"80-71-7|0.1
25265-71-8|0.9",,0.10,,TRUE,Maple Lactone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5VE09632
8HE00557,Mate Absolute from PerfumersWorld,PerfumersWorld,68916-96-1,,8.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8HE00557
5HE13845,Mate Absolute 10% in DPG from PerfumersWorld,PerfumersWorld,"68916-96-1|0.1
25265-71-8|0.9",,0.80,,TRUE,Mate Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5HE13845
3MG11691,Mayol from PerfumersWorld,PerfumersWorld,5502-75-0,,0.35,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3MG11691
6GF18175,MELON F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GF18175
6FG08392,Melon Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6FG08392
4FG00289,Melonal from PerfumersWorld,PerfumersWorld,106-72-9,,1.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4FG00289
5FG08480,Melonal 10% in DPG from PerfumersWorld,PerfumersWorld,"106-72-9|0.1
25265-71-8|0.9",,0.14,,TRUE,Melonal from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5FG08480
1BB00290,Menthol Crystals from PerfumersWorld,PerfumersWorld,2216-51-5,,0.16,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1BB00290
5BB08460,Menthol Crystals 50% in DPG from PerfumersWorld,PerfumersWorld,"2216-51-5|0.5
25265-71-8|0.5",,0.11,,TRUE,Menthol Crystals from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5BB08460
4BB00291,Menthone from PerfumersWorld,PerfumersWorld,89-80-5,,0.40,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4BB00291
5BB08203,Menthone 10% in DPG from PerfumersWorld,PerfumersWorld,"10458-14-7|0.1
25265-71-8|0.9",,0.09,,TRUE,Menthone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5BB08203
3LB00292,Menthyl Acetate from PerfumersWorld,PerfumersWorld,16409-45-3,,0.39,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LB00292
4LF00294,Methyl Amyl Ketone from PerfumersWorld,PerfumersWorld,110-43-0,,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4LF00294
4NC00295,Methyl Anthranilate from PerfumersWorld,PerfumersWorld,134-20-3,,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4NC00295
5NC12471,Methyl Anthranilate 10% in DPG from PerfumersWorld,PerfumersWorld,"134-20-3|0.1
25265-71-8|0.9",,0.04,,TRUE,Methyl Anthranilate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5NC12471
4NJ00296,Methyl Benzoate from PerfumersWorld,PerfumersWorld,93-58-3,,0.07,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4NJ00296
5NJ07849,Methyl Benzoate 10% in DPG from PerfumersWorld,PerfumersWorld,"93-58-3|0.1
25265-71-8|0.9",,0.04,,TRUE,Methyl Benzoate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5NJ07849
4PS02272,Methyl Chavicol from PerfumersWorld,PerfumersWorld,140-67-0,,0.62,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4PS02272
5PS07822,Methyl Chavicol 10% in DPG from PerfumersWorld,PerfumersWorld,"140-67-0|0.1
25265-71-8|0.9",,0.12,,TRUE,Methyl Chavicol from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5PS07822
2SC00297,Methyl Cinnamate from PerfumersWorld,PerfumersWorld,103-26-4,,0.24,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2SC00297
5SC12482,Methyl Cinnamate 10% in DPG from PerfumersWorld,PerfumersWorld,"103-26-4|0.1
25265-71-8|0.9",,0.05,,TRUE,Methyl Cinnamate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5SC12482
5SC07858,Methyl cinnamate 50% in DPG from PerfumersWorld,PerfumersWorld,"103-26-4|0.5
25265-71-8|0.5",,0.14,,TRUE,Methyl cinnamate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.5,https://www.perfumersworld.com/view.php?pro_id=5SC07858
4SP16859,Methyl Diantilis from PerfumersWorld,PerfumersWorld,5595-79-9,,0.99,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4SP16859
9SW00298,Methyl Eugenol from PerfumersWorld,PerfumersWorld,93-15-2,,0.35,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=9SW00298
3LF00299,Methyl Hexyl Ketone from PerfumersWorld,PerfumersWorld,111-13-7,,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LF00299
9SP02300,Methyl Isoeugenol from PerfumersWorld,PerfumersWorld,93-16-3,,0.41,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=9SP02300
4JN15333,Methyl Jasmonate from PerfumersWorld,PerfumersWorld,39924-52-2,,12.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4JN15333
5VD10871,METHYL LAITONE 10% DPG from PerfumersWorld,PerfumersWorld,94201-19-1,,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=5VD10871
4LY00304,Methyl Nonyl Ketone from PerfumersWorld,PerfumersWorld,112-12-9,,0.32,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4LY00304
4GI00305,Methyl Octine Carbonate from PerfumersWorld,PerfumersWorld,111-80-8,,1.23,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4GI00305
5GI07522,Methyl Octine Carbonate 10% in DPG from PerfumersWorld,PerfumersWorld,"111-80-8|0.1
25265-71-8|0.9",,0.15,,TRUE,Methyl Octine Carbonate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5GI07522
4FC11677,Methyl Pample Mousse from PerfumersWorld,PerfumersWorld,67674-46-8,,1.06,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4FC11677
5FC19406,Methyl Pamplemousse 10% in TEC from PerfumersWorld,PerfumersWorld,"67674-46-8|0.1
77-93-0|0.9",,0.20,,TRUE,Methyl Pamplemousse from PerfumersWorld,Triethyl Citrate (TEC) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5FC19406
3OP00306,Methyl Salicylate from PerfumersWorld,PerfumersWorld,119-36-8,,0.08,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3OP00306
5OP07554,Methyl Salicylate 10% in DPG from PerfumersWorld,PerfumersWorld,"119-36-8|0.1
25265-71-8|0.9",,0.04,,TRUE,Methyl Salicylate from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5OP07554
SHAMPBBY,Mild Baby Shampoo Base - unscented from PerfumersWorld,PerfumersWorld,Not Found,,0.04,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=SHAMPBBY
6DD18140,MILK F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6DD18140
6DD09086,Milk Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6DD09086
8NG00307,Mimosa Absolute from PerfumersWorld,PerfumersWorld,8031-03-6,,7.12,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8NG00307
5NG07850,Mimosa Absolute 10% in DPG from PerfumersWorld,PerfumersWorld,"100-51-6|0.1
25265-71-8|0.9",,0.75,,TRUE,Mimosa Absolute from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5NG07850
6NN18760,MIMOSA F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NN18760
6NN09420,Mimosa Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NN09420
MINISCAL,Mini Digital Scale from PerfumersWorld,PerfumersWorld,Not Found,,29.95,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=MINISCAL
MINISNIF,Mini Sniff Smelling Strips from PerfumersWorld,PerfumersWorld,Not Found,,1.00,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=MINISNIF
MIXPOT50,Mixing Pots (Pack of 50) from PerfumersWorld,PerfumersWorld,Not Found,,7.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=MIXPOT50
4XU05022,Muscone from PerfumersWorld,PerfumersWorld,541-91-3,,4.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4XU05022
6YE18885,MUSHROOM F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6YE18885
6YE09107,Mushroom Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.22,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6YE09107
2XA09558,Musk Concentrate from PerfumersWorld,PerfumersWorld,1222-05-5,,0.19,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=2XA09558
1XU00308,Musk Ketone from PerfumersWorld,PerfumersWorld,81-14-1,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1XU00308
5XU07864,Musk Ketone 10% in DEP from PerfumersWorld,PerfumersWorld,"81-14-1|0.1
84-66-2|0.9",,0.06,,TRUE,Musk Ketone from PerfumersWorld,Diethyl Phthalate (DEP) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5XU07864
5XU09977,Musk Ketone 10% in DPG from PerfumersWorld,PerfumersWorld,"81-14-1|0.1
25265-71-8|0.9",,0.06,,TRUE,Musk Ketone from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5XU09977
6XY17557,Musk X Super from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.30,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6XY17557
6XU17558,Musk Xylol REP from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.31,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6XU17558
4MA00312,Myrac Aldehyde from PerfumersWorld,PerfumersWorld,37677-14-8,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4MA00312
5MA08478,Myrac Aldehyde 10% in DPG from PerfumersWorld,PerfumersWorld,"37677-14-8|0.1
25265-71-8|0.9",,0.06,,TRUE,Myrac Aldehyde from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5MA08478
3CQ00313,Myrcene from PerfumersWorld,PerfumersWorld,123-35-3,,0.45,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3CQ00313
1AA05031,Myristic Acid from PerfumersWorld,PerfumersWorld,544-63-8,,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1AA05031
7QC00314,Myrrh Essential Oil from PerfumersWorld,PerfumersWorld,8016-37-3,,3.10,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7QC00314
6NJ18033,N-NARCOTIC F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NJ18033
6NJ07696,N-Narcotic Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.21,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NJ07696
7WU09815,Nagarmotha Oil from PerfumersWorld,PerfumersWorld,68916-60-9,,1.60,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7WU09815
6NP18957,NARCISSUS F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NP18957
6NP08694,Narcissus Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.36,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6NP08694
6GL18214,NATURELLE F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.18,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GL18214
6GL10383,Naturelle Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.48,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GL10383
6GW18223,NATURELLE HOMME F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.27,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GW18223
6GG10387,Naturelle Homme Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.50,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6GG10387
4GI02379,Neofolione from PerfumersWorld,PerfumersWorld,111-79-5,,0.75,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=4GI02379
8CS23654,Nepal Pepper Co2 Extract from PerfumersWorld,PerfumersWorld,97404-53-0,,4.40,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=8CS23654
3CR00317,Nerol from PerfumersWorld,PerfumersWorld,106-25-2,,0.20,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3CR00317
7CN00318,Neroli Essential Oil from PerfumersWorld,PerfumersWorld,8016-38-4,,20.80,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=7CN00318
5CN07545,Neroli Essential Oil 10% in DPG from PerfumersWorld,PerfumersWorld,"8016-38-4|0.1
25265-71-8|0.9",,2.30,,TRUE,Neroli Essential Oil from PerfumersWorld,Dipropylene Glycol (DPG) from PerfumersWorld,0.1,https://www.perfumersworld.com/view.php?pro_id=5CN07545
6CN18131,NEROLI F-TEC from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CN18131
6CN09093,Neroli Fleuressence from PerfumersWorld,PerfumersWorld,Mixture (Perfume Base),,0.31,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=6CN09093
3LM00319,Nerolidol from PerfumersWorld,PerfumersWorld,7212-44-4,,0.17,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=3LM00319
1CN00320,Nerolin Bromelia from PerfumersWorld,PerfumersWorld,93-18-5,,0.15,,FALSE,,,,https://www.perfumersworld.com/view.php?pro_id=1CN00320
