Product_ID,Material_Name,Package_Size,CAS_Number,New CAS,Price_THB_total,Price_THB/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%,Supplier,Product_URL
2536,"3,5‑Cocoa Pyrazine",1 g,13925-07-0,,723.26,723.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2536-3-5-cocoa-pyrazine.html
2444,Ethyl Nonanoate (FEMA,1 g,123-29-5,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2444-ethyl-nonanoate-fema-2447.html
33720,"Lily Propanol, Majantol",1 g,103694-68-4,,74.89,74.8900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/lily-of-the-valley/33720-lily-propanol-majantol.html
32366,2,1 g,2445-69-4,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32366-2-methylbutyl-isobutyrate.html
3696,Methyl Jasmonate,1 g,39924-52-2,,2423.50,2423.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/jasmine-มะลิ/3696-methyl-jasmonatefema-3410.html
3496,Gamma‑Heptalactone,1 g,105-21-5,,41.83,41.8300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/3496-gamma-heptalactone-fema-2539.html
3447,Ocimene,1 g,13877-91-3,,98.33,98.3300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/3447-beta-ocimene.html
2860,Orris Hexanone (Orivone),1 g,16587-71-6,,104.13,104.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2860-orris-hexanone-orivone.html
2838,Ethyl Vanillin,1 g,121-32-4,,44.46,44.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/2838-ethyl-vanillin-fema-2464-.html
2802,4‑Methyl Guaiacol,1 g,93-51-6,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2802-valspice-4-methyl-guaiacol-fema-2671-.html
2774,Phenethyl Formate,1 g,104-62-1,,48.85,48.8500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2774-phenethyl-formate.html
2703,Linalyl Propionate,1 g,144-39-8,,328.95,328.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/2703-linalyl-propionate.html
2619,Undecavertol (Violet Decenol),1 g,81782-77-6,,68.60,68.6000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2619-violet-decenol-undecavertol.html
2569,Methyl Butyrate,1 g,623-42-7,,42.93,42.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2569-methyl-butyrate-fema-2693.html
2537,Sulfurol (FEMA 3204),1 g,137-00-8,,105.31,105.3100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2537-sulfurol-4-methyl-5-thiazoleethanol-milk-fema-3204.html
2500,Mandarine Aldehyde 10%,1 g,20407-84-5,,629.85,629.8500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2500-mandarine-aldehyde-10.html
2445,Para,1 g,105-13-5,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2445-para-anisyl-alcohol.html
33418,Sulfurol (Bean Curd),1 g,137-00-8,,105.31,105.3100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/33418-sulfurol-4-methyl-5-thiazoleethanol-bean-curd-fema-3204.html
32504,5(6),1 g,72881-27-7,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/32504-56-decenoic-acid-fema-3742.html
32368,Butyl 2,1 g,15706-73-7,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32368--butyl-2-methylbutyrate-fema-3393.html
4009,Isoamyl Benzoate (FEMA,1 g,94-46-2,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/frankincense-กำยาน/4009-isoamyl-benzoate-fema-2058.html
2897,iso‑Muscone 50% in IPM,1 g,,,179.63,179.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2897-cyclohexadecanone-muscone-iso.html
2803,Bisabolene,1 g,495-62-5,,248.95,248.9500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2803-bisabolene-fema-3331-jecfa-1336.html
2775,Geranyl Formate (FEMA,1 g,105-86-2,,56.93,56.9300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2775-geranyl-formate-fema-2514.html
2620,Cyclogalbanate (Cyclogalbaniff),1 g,68901-15-5,,92.84,92.8400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2620-cyclogalbanate-cyclogalbaniff.html
2570,Ethyl Isobutyrate,1 g,97-62-1,,65.41,65.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2570-ethyl-isobutyrate-fema-2428.html
2501,Pamplefleur,1 g,92585-24-5,,441.05,441.0500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2501-pamplefleur.html
2446,Ethyl Octanoate (FEMA,1 g,106-32-1,,39.68,39.6800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2446-ethyl-octanoate-fema-2449.html
252973,L‑Ambregrisox,1 g,6790-58-5,,2950.13,2950.1300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/animal-สัตว์/252973-l-ambregrisox.html
32370,Isoamyl 2,1 g,27625-35-0,,219.03,219.0300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32370-isoamyl-2-methylbutyrate-fema-3505-.html
3846,Ocimene Oxirane,1 g,69103-20-4,,777.63,777.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ไม่มีสาร/3846-ocimene-oxirane.html
3593,Dihydrolinalool,1 g,18479-51-1,,119.48,119.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/3593-dihydrolinalool-dihydro-linalool.html
2898,Ambretone (Velvione),1 g,37609-25-9,,944.41,944.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2898-ambretone-velvione.html
2804,Cuminyl Nitrile,1 g,13816-33-6,,854.01,854.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/2804-cuminyl-nitrile.html
2776,Geranyl Acetate (FEMA,1 g,105-87-3,,53.70,53.7000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2776-geranyl-acetate-fema-2509.html
2621,Triplal,1 g,68039-49-6,,44.96,44.9600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2621-triplal.html
2571,Peach Cyclopentanone,1 g,95962-14-4,,103.62,103.6200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2571-peach-cyclopentanone.html
2502,Citrathal,1 g,7492-66-2,,89.35,89.3500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/2502-pamplefleur.html
2447,Ethyl Laurate (FEMA,1 g,106-33-2,,138.23,138.2300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2447-ethyl-laurate-fema-2441.html
33702,Dihydrocarvyl acetate (FEMA,1 g,20777-49-5,,209.55,209.5500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/linalool-ฟรีเซีย/33702-dihydrocarvyl-acetate-fema-2380.html
32371,Hexyl isovalerate (FEMA,1 g,10032-13-0,,12980.00,12980.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32371--hexyl-isovalerate-hexyl-3-methylbutanoate-fema-3500.html
3876,Grapefruit Nitrile,1 g,75490-39-0,,254.63,254.6300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3876-grapefruit-nitrile-khusinil.html
3725,Isovaleric Acid,1 g,503-74-2,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/3725-isovaleric-acid-fema-3102.html
3427,Terpinen‑4‑ol,1 g,562-74-3,,49.65,49.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/3427-4-carvomenthenol-terpinen-4-ol-fema-2248.html
3272,Cocoa Absolute,1 g,,,104.81,104.8100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/absolute-solvent-extract/3272-cocoa-absolute-100.html
2899,Applelide,1 g,478695-70-4,,428.50,428.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2899-applelide.html
2863,Guaiyl Acetate,1 g,134-28-1,,428.80,428.8000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2863-guaiyl-acetate.html
2777,Dimethyl Octanol,1 g,106-21-8,,61.42,61.4200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2777-dimethyl-octanol.html
2572,Verdox (Green Acetate),1 g,88-41-5,,37.48,37.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2572-2-tert-butylcyclohexylacetate.html
2538,Pyridine (FEMA 2966),1 g,110-86-1,,68.60,68.6000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2538-pyridine-fema-2966.html
2448,Ethyl Decanoate (FEMA,1 g,110-38-3,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2448-ethyl-decanoate-fema-2432.html
33710,Methyl 2,1 g,3549-23-3,,448.45,448.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/dairy-นม-เนย/33710-methyl-2-4-tert-butylphenylacetate-fema-2690.html
32376,Propyl Caproate (FEMA,1 g,626-77-7,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32376-propyl-caproatefema-2949.html
3617,Waxy Nitrile (Ozonil),1 g,22629-49-8,,329.50,329.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3617-waxy-nitrile-ozonil.html
3614,Ethyl Cyclopentenolone (ECP),1 g,21835-01-8,,484.36,484.3600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/3614-ethyl-cyclopentenolone.html
3466,Para‑anisyl Propanal (Canthoxal),1 g,5462-06-6,,52.09,52.0900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/3466-para-anisyl-propanal-canthoxal.html
2900,Silvanone Supra,1 g,109-29-5,,981.08,981.0800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2900-silvanone-supra.html
2864,Sandal Cyclopropane (Javanol),1 g,198404-98-7,,1851.09,1851.0900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2864-sandal-cyclopropane-javanol.html
2778,Rose Acetate,1 g,90-17-5,,44.46,44.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2778-rose-acetate.html
2623,cis‑3‑Hexenyl Benzoate (FEMA‑3688),1 g,25152-85-6,,727.75,727.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2623-cis-3-hexenyl-benzoate-fema-3688.html
2573,Methyl 2‑methylbutyrate,1 g,868-57-5,,249.38,249.3800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2573-methyl-2-methyl-butyrate-fema-2719.html
2539,Butyl Phenyl Acetate,1 g,122-43-0,,47.06,47.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2539-butyl-phenyl-acetate.html
2449,2,1 g,110-41-8,,50.45,50.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2449-2-methyl-undecanal-aldehyde-c-12-mna.html
32378,2,1 g,2601-13-0,,15985.01,15985.0100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32378-2-methyl-butyl-hexanoate.html
8011,"Methyl Cyclopentenolone (MCP, Cyclotene, Maple Lactone)",1 g,80-71-7,,45.46,45.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/8011-methyl-cyclopentenolone-mcp-cyclotene-maple-lactone.html
3713,Nootkatone,1 g,4674-50-4,,1027.00,1027.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3713-nootkatone-fema-3166.html
3527,Cuminaldehyde,1 g,122-03-2,,141.94,141.9400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/3527-cuminaldehyde-fema-2341.html
2901,Zenolide,1 g,54982-83-1,,101.32,101.3200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2901-zenolide.html
2865,Woody Amylene (Koavone),1 g,81786-73-4,,207.16,207.1600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2865-woody-amylene-koavone.html
2779,Beta Damascone (FEMA,1 g,23726-91-2,,604.56,604.5600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2779-beta-damascone-fema-3243.html
2624,2‑Isobutyl‑3‑methoxypyrazine (IBMP),1 g,24683-00-9,,1556.18,1556.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2624-2-isobutyl-3-methoxypyrazine.html
2574,Tropical Ionone,1 g,79-78-7,,282.37,282.3700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2574-tropical-ionone-allyl-alpha-ionone-cetone-v.html
2540,Tetramethyl Pyrazine,8 g,1124-11-4,,173.64,21.7050,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2540-tetramethyl-pyrazine-2-3-5-6.html
2450,"Methyl Octanoate, Methyl Caprylate (FEMA",1 g,111-11-5,,44.76,44.7600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2450-methyl-octanoate-methyl-caprylate-fema-2728.html
32379,Propyl Octanoate (Propyl Caprylate),7 g,624-13-5,,458.43,65.4900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32379-propyl-octanoate.html
3694,Methyl Octalactone,1 g,39212-23-2,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/3694-methyl-octalactone-whiskey-lactone-fema-3803.html
3534,Myrcene,1 g,123-35-3,,57.43,57.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3534-myrcene-fema-2762.html
3481,Cinnamyl Butyrate,1 g,103-61-7,,54.71,54.7100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/3481-cinnamyl-butyrate-fema-2296.html
2902,Ambrettolide (99%),1 g,7779-50-2,,404.06,404.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/2902-ambrettolide-99-fema-2555.html
2866,Kohinool (Amber Carbinol),1 g,87118-95-4,,353.19,353.1900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2866-kohinool-amber-carbinol.html
2780,"Floral Pyran, Rosyrane Super",1 g,60335-71-9,,104.81,104.8100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2780-floral-pyran-rosyrane-super.html
2625,Styralyl Propionate (FEMA‑2689),1 g,120-45-6,,52.44,52.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2625-styralyl-propionate-fema-2689.html
2575,Isobutyl Alcohol,1 g,78-83-1,,39.28,39.2800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2575-isobutyl-alcohol.html
2541,2‑Acetylpyridine,1 g,1122-62-9,,183.12,183.1200,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2541-2-acetyl-pyridine-fema-3251.html
2451,Octanol,3 g,111-87-5,,58.43,19.4767,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2451-octanol.html
32382,Propyl Decanoate,1 g,30673-60-0,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32382-propyl-decanoate.html
3732,Citronellyl Nitrile,1 g,51566-62-2,,49.09,49.0900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3732-citronellyl-nitrile.html
2867,Oxyoctaline Formate (Amber Formate),1 g,65405-72-3,,662.49,662.4900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2867-amber-formate-oxyoctaline-formate.html
2781,"Phenoxanol, Mefrosol, Rose Absolute Pentalol",1 g,55066-48-3,,54.44,54.4400,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2781-phenoxanol-mefrosol-rose-absolute-pentalol.html
2626,Octyl Acetate (FEMA‑2806),1 g,112-14-1,,45.26,45.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2626-octyl-acetate-fema-2806.html
2576,Strawberry Aldehyde,1 g,77-83-8,,46.46,46.4600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2576-aldehyde-c-16-strawberry-fema-2444.html
2452,Nonanoic Acid,1 g,112-05-0,,48.25,48.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fatty-acids-fatty-alcohols/2452-nonanoic-acid.html
32385,Methyl Heptanoate (FEMA,1 g,106-73-0,,159.18,159.1800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32385-methyl-heptanoatefema-2705.html
8174,Vanillin Propylene Glycol Acetal (FEMA,1 g,68527-74-2,,59.43,59.4300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/8174-vanillin-propylene-glycol-acetal-fema-3905.html
3835,Lemon Oil Terpenes,1 g,68917-33-9,,37.11,37.1100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3835-lemon-oil-terpenes.html
3455,Sucrose Acetate Isobutyrate (SAIB),1 g,,,49.45,49.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/3455-sucrose-acetate-isobutyrate.html
2782,"Green Ether, Anther, Phenyl Ethyl Isoamyl Ether",1 g,56011-02-0,,107.81,107.8100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/2782-green-ether-anther-phenyl-ethyl-isoamyl-ether.html
2627,Methyl Octine Carbonate (FEMA‑2726),1 g,111-80-8,,352.99,352.9900,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2627-methyl-octine-carbonate-fema-2726-.html
2577,Ethyl 2‑methylbutyrate,1 g,7452-79-1,,50.75,50.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2577-ethyl-2-methyl-butyrate-fema-2443.html
2453,Decyl Acetate (FEMA,1 g,112-17-4,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2453-decyl-acetate-fema-2367.html
33797,Zingerone (vanillyl acetone),1 g,122-48-5,,328.75,328.7500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/33797-4-4-hydroxy-3-methoxyphenylbutan-2-one-fema-3124.html
32386,Propyl Heptanoate (FEMA,1 g,7778-87-2,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32386-propyl-heptanoatefema-2948.html
3744,2‑Heptanol,1 g,543-49-7,,35.00,35.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/citrus-ส้ม-เปรี้ยว-สดชื่น/3744-2-heptanolfema-3288.html
3536,Levulinic Acid,1 g,123-76-2,,3186.25,3186.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/3536-levulinic-acid-fema-2627.html
2869,Vetiveryl Acetate,1 g,117-98-6,,528.25,528.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2869-vetiveryl-acetate.html
2628,Melon Nonenoate,1 g,111-79-5,,117.98,117.9800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2628-melon-nonenoate.html
2578,Gamma‑Decalactone,1 g,706-14-9,,38.48,38.4800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2578-gamma-decalactone-fema-2360.html
2544,Methylbutyraldehyde,1 g,96-17-3,,2767.50,2767.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2544-methylbutyraldehyde-fema-2691-.html
2454,Decanol (1,1 g,112-30-1,,144.08,144.0800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2454-decanol.html
32375,Cinnamyl Isovalerate (FEMA,1 g,140-27-2,,199.08,199.0800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/spice-เผ็ดร้อน/32375-cinnamyl-isovaleratefema-2302.html
3619,Romandolide,1 g,236391-76-7,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/3619-romandolide-musk-methyl-propionate.html
3618,Geranyl Isobutyrate,1 g,2345-26-8,,192.41,192.4100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/3618-geranyl-isobutyrate-fema-2513.html
2629,Methyl Heptine Carbonate,1 g,111-12-6,,326.26,326.2600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2629-methyl-heptine-carbonate-fema-2729.html
2579,Grapefruit Acetal,1 g,67674-46-8,,110.80,110.8000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2579-grapefruit-acetal-methyl-pamplemousse.html
2545,Methylbutyraldehyde 1% in PG,1 g,96-17-3,,304.77,304.7700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2545-methylbutyraldehyde-1-in-pg.html
2455,"Decanal, aldehyde C",1 g,112-31-2,,48.45,48.4500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2455-decanal-aldehyde-c-10-fema-2362.html
32439,Toffee Furanone (Methyl Furaneol),1 g,19322-27-1,,1226.50,1226.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/32439-4-hydroxy-5-methyl-32h-furanone-fema-3635.html
32403,Pyrazinyl methyl sulfide (FEMA,1 g,21948-70-9,,129.25,129.2500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32403-pyrazinyl-methyl-sulfide-fema-3231.html
3954,Delta‑Muscenone,1 g,82356-51-2,,488.35,488.3500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/3954-delta-muscenone.html
3706,Geranodyle,1 g,42822-86-6,,119.28,119.2800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/3706-geranium-cyclohexane.html
2630,Isoamyl Formate,1 g,110-45-2,,46.16,46.1600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2630-isoamyl-formate-fema-2069.html
2580,Allyl Amyl Glycolate,1 g,67634-00-8,,79.38,79.3800,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2580-allyl-amyl-glycolate.html
2546,Ethyl Safranate,1 g,35044-59-8,,428.50,428.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/edible-อาหาร/2546-ethyl-safranate.html
252975,Romanone Flakes (Cyclopentadecanone),1 g,502-72-7,,1212.06,1212.0600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/musk-มัสก์/252975-romanone-flakes.html
32441,Strawberry Furanone Methyl Ether,1 g,4077-47-8,,2024.50,2024.5000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/32441-4-methoxy-25-dimethyl-32h-furanone-fema-3664.html
32410,Pyrazine Ethanethiol (FEMA,1 g,35250-53-4,,2224.00,2224.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32410-pyrazine-ethanethiol-fema-3230.html
2872,Clearwood (Firmenich),1 g,,,99.33,99.3300,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/wood-ไม้-เปลือกไม้/2872-clearwood-firmenich.html
2631,Phenoxyethyl Isobutyrate,1 g,103-60-6,,43.47,43.4700,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/green-พืช-ใบไม้เขียว/2631-phenoxyethyl-isobutyrate-fema-2873.html
2581,Isopropyl 2‑methylbutyrate,1 g,66576-71-4,,85.66,85.6600,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/fruit-ผลไม้/2581-isopropyl-2-methyl-butyrate-fema-3699.html
2457,"Undecanal, aldehyde C",1 g,112-44-7,,65.91,65.9100,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/aldehyde-ไขมัน/2457-undecanal-aldehyde-c-11-undecylic-fema-3092.html
127455,5‑Hydroxymethylfurfural,1 g,67-47-0,,3811.00,3811.0000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/vanilla-วานิลลา/127455-5-hydroxymethyl-2-furaldehyde-hmf-95-gc.html
33830,Rose pyran (Doremox),1 g,94201-73-7,,71.90,71.9000,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/rose-กุหลาบ/33830-rose-pyran-doremox-4-methyl-2-phenyloxane.html
32419,Thiazole (FEMA,1 g,288-47-1,,767.65,767.6500,,,,,,MySkinRecipes,https://www.myskinrecipes.com/shop/th/ungrouped/32419-thiazolefema-3615-.html
